UniProtID,all_members_community,subclass
A0A0R0E7X6,Community1,CC-NLR
A0A151T0C8,Community1,CC-NLR
A0A151TJH8,Community1,CC-NLR
A0A1S2Y547,Community1,CC-NLR
A0A251PSJ1,Community1,CC-NLR
A0A251PSJ3,Community1,CC-NLR
A0A251QB02,Community1,CC-NLR
A0A251QB36,Community1,CC-NLR
A0A251QBM1,Community1,CC-NLR
A0A251S380,Community1,CC-NLR
A0A2K2BA05,Community1,CC-NLR
A0A2K3MPX4,Community1,CC-NLR
A0A2Z6MHV1,Community1,CC-NLR
A0A392LWU3,Community1,CC-NLR
A0A396IJ02,Community1,CC-NLR
A0A396IPJ5,Community1,CC-NLR
A0A396IU23,Community1,CC-NLR
A0A396JQ43,Community1,CC-NLR
A0A444X869,Community1,CC-NLR
A0A445I719,Community1,CC-NLR
A0A445J448,Community1,CC-NLR
A0A540LC13,Community1,CC-NLR
A0A5E4FQ16,Community1,CC-NLR
A0A5E4GA12,Community1,CC-NLR
A0A5N5F0T4,Community1,CC-NLR
A0A5N5G8Z9,Community1,CC-NLR
A0A6P5RWR0,Community1,CC-NLR
A0A6P5SGT4,Community1,CC-NLR
A0A6P5T9Y9,Community1,CC-NLR
A0A6P5TUN4,Community1,CC-NLR
A0A6P6G774,Community1,CC-NLR
A0A835J3U1,Community1,CC-NLR
A0A835N520,Community1,CC-NLR
G7IW26,Community1,CC-NLR
G7IWK6,Community1,CC-NLR
G7IX53,Community1,CC-NLR
G7IYQ5,Community1,CC-NLR
G7IZK0,Community1,CC-NLR
G7J0V7,Community1,CC-NLR
G7J0W2,Community1,CC-NLR
G7L6M0,Community1,CC-NLR
I1M0G0,Community1,CC-NLR
V7BJN8,Community1,CC-NLR
A0A6P5Z654,Community1,CC-NLR
A0A7N2N5R0,Community1,CC-NLR
A0A7N2N6P7,Community1,CC-NLR
A0A803MK18,Community1,CC-NLR
A0A804IA27,Community1,CC-NLR
A0A0E0L466,Community1,CC-NLR
A0A0D3G9A6,Community1,CC-NLR
Q8LL82,Community1,CC-NLR
A0A835C858,Community1,CC-NLR
A0A0E0J689,Community1,CC-NLR
A0A022Q8J7,Community1,CC-NLR
A0A811QW64,Community1,CC-NLR
K3YDX6,Community1,CC-NLR
A0A368RSV8,Community1,CC-NLR
A0A4U6TQX3,Community1,CC-NLR
A0A835FKX2,Community1,CC-NLR
A0A811S016,Community1,CC-NLR
K7KCM0,Community1,CC-NLR
A0A2C9VLW5,Community1,CC-NLR
A0A0B2PK79,Community1,CC-NLR
A0A445GXB3,Community1,CC-NLR
A0A453CDL9,Community1,CC-NLR
A0A4U6U7V1,Community1,CC-NLR
A0A4U6U9L1,Community1,CC-NLR
A0A5J9VUD1,Community1,CC-NLR
A0A6P5EM21,Community1,CC-NLR
A0A6P5EMP7,Community1,CC-NLR
A0A6P5ESL9,Community1,CC-NLR
A0A6P5FES0,Community1,CC-NLR
A0A6P6GGR6,Community1,CC-NLR
A0A6P6GG16,Community1,CC-NLR
A0A6V7QCT4,Community1,CC-NLR
A0A6V7QDC5,Community1,CC-NLR
A0A6V7QDQ4,Community1,CC-NLR
A0A7N0U2P2,Community1,CC-NLR
A0A7N0RGJ4,Community1,CC-NLR
A0A811SGF1,Community1,CC-NLR
A0A833QTI5,Community1,CC-NLR
A0A833QX50,Community1,CC-NLR
A0A835B4S6,Community1,CC-NLR
A0A835E986,Community1,CC-NLR
A0A835EFY1,Community1,CC-NLR
A2YBJ0,Community1,CC-NLR
B9FEE4,Community1,CC-NLR
B9FIW4,Community1,CC-NLR
A0A0E0DNE2,Community1,CC-NLR
J3NDI6,Community1,CC-NLR
K3XE04,Community1,CC-NLR
K3YG15,Community1,CC-NLR
K3ZH44,Community1,CC-NLR
A3BAI8,Community1,CC-NLR
Q0JE81,Community1,CC-NLR
Q6I5W5,Community1,CC-NLR
A0A7N2L5U1,Community1,CC-NLR
A0A1S2YLX6,Community1,CC-NLR
A0A2K3MT45,Community1,CC-NLR
V5TIM6,Community1,CC-NLR
A0A1S3Y014,Community1,CC-NLR
A0A1U7ZQD0,Community1,CC-NLR
A0A067KN28,Community1,CC-NLR
A0A438BQE6,Community1,CC-NLR
A0A7I8KRT3,Community1,CC-NLR
A0A7I8KRM8,Community1,CC-NLR
A2ZF91,Community1,CC-NLR
A0A7N2R0S7,Community1,CC-NLR
A0A0E0HG94,Community1,CC-NLR
A0A0E0M7B5,Community1,CC-NLR
A0A396GN77,Community1,CC-NLR
A0A5D2T0P6,Community1,CC-NLR
A0A6N2MPA5,Community1,CC-NLR
A0A2N9HBS1,Community1,CC-NLR
A0A445AGL5,Community1,CC-NLR
A0A6P5U512,Community1,CC-NLR
A0A804JIN5,Community1,CC-NLR
M1CYU5,Community1,CC-NLR
A0A835B048,Community1,CC-NLR
A0A6P6V161,Community1,CC-NLR
A0A1S3Y9L6,Community1,CC-NLR
A0A1U7W4V8,Community1,CC-NLR
A0A1S3ZZT2,Community1,CC-NLR
A0A1U7VQV0,Community1,CC-NLR
A0A161ZJX9,Community1,CC-NLR
A0A1S3ZZP1,Community1,CC-NLR
A0A1U7VH69,Community1,CC-NLR
A0A314KV80,Community1,CC-NLR
A0A314KVH1,Community1,CC-NLR
A0A1S3ZUA3,Community1,CC-NLR
A0A6N2BDL7,Community1,CC-NLR
A0A1S3YF62,Community1,CC-NLR
A0A1S3YG54,Community1,CC-NLR
A0A1S3YFH5,Community1,CC-NLR
A0A1S4BZ13,Community1,CC-NLR
A0A1U7VB11,Community1,CC-NLR
A0A1U7WQS0,Community1,CC-NLR
A0A2G2X329,Community1,CC-NLR
A0A2G2X414,Community1,CC-NLR
A0A2G2YUZ3,Community1,CC-NLR
H6TDA6,Community1,CC-NLR
H6TDA8,Community1,CC-NLR
H6TDB1,Community1,CC-NLR
H6TD94,Community1,CC-NLR
H6TDB0,Community1,CC-NLR
A0A1S4CCV0,Community1,CC-NLR
H6TDA2,Community1,CC-NLR
H6TDA9,Community1,CC-NLR
M0ZYV3,Community1,CC-NLR
A0A1S4BPU9,Community1,CC-NLR
A0A1J6IAG9,Community1,CC-NLR
A0A1J6JCQ7,Community1,CC-NLR
A0A1U7YP14,Community1,CC-NLR
A0A1J6K8S1,Community1,CC-NLR
A0A1S4DII4,Community1,CC-NLR
A0A1S4CTQ5,Community1,CC-NLR
A0A2G2X495,Community1,CC-NLR
A0A2G2YVN1,Community1,CC-NLR
A0A6P6WWM9,Community1,CC-NLR
A0A1S4C0H6,Community1,CC-NLR
A0A022QRQ1,Community1,CC-NLR
A0A1U7VL59,Community1,CC-NLR
A0A6N2BYW3,Community1,CC-NLR
H6TDB7,Community1,CC-NLR
A0A2G2X469,Community1,CC-NLR
A0A2G2YV89,Community1,CC-NLR
B0FWN7,Community1,CC-NLR
H6TD88,Community1,CC-NLR
H6TD90,Community1,CC-NLR
H6TD91,Community1,CC-NLR
H6TD92,Community1,CC-NLR
H6TD93,Community1,CC-NLR
H6TD95,Community1,CC-NLR
H6TD96,Community1,CC-NLR
H6TD99,Community1,CC-NLR
H6TDA4,Community1,CC-NLR
H6TDA7,Community1,CC-NLR
H6TDB6,Community1,CC-NLR
M0ZT72,Community1,CC-NLR
M0ZT73,Community1,CC-NLR
M1ADB8,Community1,CC-NLR
M1ADC2,Community1,CC-NLR
M1ADC9,Community1,CC-NLR
M1ADD0,Community1,CC-NLR
Q9S7Q4,Community1,CC-NLR
Q9SM52,Community1,CC-NLR
A0A1S3XSK4,Community1,CC-NLR
A0A1S3XSD3,Community1,CC-NLR
A0A1U7V233,Community1,CC-NLR
A0A1U7WS26,Community1,CC-NLR
A0A1S4BPT4,Community1,CC-NLR
A0A1S4BPT1,Community1,CC-NLR
A0A2G2X2V5,Community1,CC-NLR
A0A1U7VPN8,Community1,CC-NLR
A0A2G2V4B2,Community1,CC-NLR
A0A2G2V5Y2,Community1,CC-NLR
A0A0D9X5Z4,Community1,CC-NLR
A0A2G2X3D3,Community1,CC-NLR
A0A2G2X442,Community1,CC-NLR
A0A2G2X449,Community1,CC-NLR
A0A2G2X4P5,Community1,CC-NLR
A0A6N2BBD7,Community1,CC-NLR
A0A1S3TW86,Community1,CC-NLR
A0A2G2X3U3,Community1,CC-NLR
A0A368QWP1,Community1,CC-NLR
B0FWN8,Community1,CC-NLR
H6TDB9,Community1,CC-NLR
A0A2G2X440,Community1,CC-NLR
A0A1U7XDU2,Community1,CC-NLR
A0A2G2YV77,Community1,CC-NLR
A0A6I9T4Q7,Community1,CC-NLR
A0A022Q138,Community1,CC-NLR
A0A022QAJ1,Community1,CC-NLR
A0A4S4CW30,Community1,CC-NLR
H6TD97,Community1,CC-NLR
A0A2G2YTU8,Community1,CC-NLR
H6TD98,Community1,CC-NLR
H6TDA1,Community1,CC-NLR
H6TDB8,Community1,CC-NLR
M1ADC5,Community1,CC-NLR
H6TDC0,Community1,CC-NLR
H6TD89,Community1,CC-NLR
M1B376,Community1,CC-NLR
A0A1S3YNS9,Community1,CC-NLR
A0A0V0ILP2,Community1,CC-NLR
A0A1S3YW24,Community1,CC-NLR
A0A3Q7HGW1,Community1,CC-NLR
A0A1U7VCJ8,Community1,CC-NLR
M1BKV9,Community1,CC-NLR
A0A1U7VLH6,Community1,CC-NLR
A0A1U7VUV5,Community1,CC-NLR
A0A5A7PNX3,Community1,CC-NLR
A0A1U8PXP4,Community1,CC-NLR
A0A5D2IX72,Community1,CC-NLR
A0A1U8QCL8,Community1,CC-NLR
A0A1U8B5Y2,Community1,CC-NLR
A0A822YLC8,Community1,CC-NLR
A0A251MX81,Community1,CC-NLR
A0A396IRY8,Community1,CC-NLR
A0A6P5WQM2,Community1,CC-NLR
A0A453NAL5,Community1,CC-NLR
A0A5N6PF37,Community1,CC-NLR
A3CIH5,Community1,CC-NLR
A0A0E0RFU5,Community1,CC-NLR
A0A0E0RIT8,Community1,CC-NLR
A0A199VGE6,Community1,CC-NLR
A0A2T7EJJ7,Community1,CC-NLR
A0A0E0IR96,Community1,CC-NLR
I1R5G8,Community1,CC-NLR
A5AWW5,Community1,CC-NLR
A0A2S3HWE2,Community1,CC-NLR
A0A4U6UER5,Community1,CC-NLR
A0A6G1C8Z8,Community1,CC-NLR
A0A7J7N1H8,Community1,CC-NLR
A0A6P6VEZ3,Community1,CC-NLR
A0A6P6V7W3,Community1,CC-NLR
A0A022RJ64,Community1,CC-NLR
A0A059C1Z1,Community1,CC-NLR
A0A803KWQ5,Community1,CC-NLR
A0A061DYL5,Community1,CC-NLR
A0A061G6S4,Community1,CC-NLR
A0A067K3Y2,Community1,CC-NLR
A0A068UU40,Community1,CC-NLR
A0A068V684,Community1,CC-NLR
A0A6P6V054,Community1,CC-NLR
A0A6P6V8Y4,Community1,CC-NLR
A0A068VFR8,Community1,CC-NLR
A0A089FLU3,Community1,CC-NLR
A0A089FLU7,Community1,CC-NLR
A0A089FQI7,Community1,CC-NLR
A0A089FNW6,Community1,CC-NLR
A0A089FQI4,Community1,CC-NLR
A0A089GRJ9,Community1,CC-NLR
A0A089GRK3,Community1,CC-NLR
A0A1W5TAY0,Community1,CC-NLR
A0A5B8P5S4,Community1,CC-NLR
C3SBK4,Community1,CC-NLR
A0A0B2SMZ9,Community1,CC-NLR
A0A5J5PLA4,Community1,CC-NLR
A0A0D3HUP9,Community1,CC-NLR
A0A453EK53,Community1,CC-NLR
M8BD84,Community1,CC-NLR
A0A0D3HJY7,Community1,CC-NLR
A0A0D3HRU3,Community1,CC-NLR
A0A0E0BPH9,Community1,CC-NLR
A0A0E0J775,Community1,CC-NLR
A0A1D6F2I3,Community1,CC-NLR
A0A7L5NRA7,Community1,CC-NLR
A2ZIF7,Community1,CC-NLR
A0A287GJJ0,Community1,CC-NLR
A0A077RZE9,Community1,CC-NLR
A0A0D9Y0G5,Community1,CC-NLR
A0A0E0ARH2,Community1,CC-NLR
A0A1B6PU05,Community1,CC-NLR
A0A3B6H1I9,Community1,CC-NLR
A0A3B6MMC9,Community1,CC-NLR
A0A3Q8N4S1,Community1,CC-NLR
A0A453GN30,Community1,CC-NLR
A0A4U5Q024,Community1,CC-NLR
A0A811R9I2,Community1,CC-NLR
F2DZQ1,Community1,CC-NLR
A0A2T7DCF2,Community1,CC-NLR
A0A3B5Z3G5,Community1,CC-NLR
A0A3B5Z4W2,Community1,CC-NLR
A0A453MJ99,Community1,CC-NLR
A0A5J9WNQ6,Community1,CC-NLR
A0A0D9W3R0,Community1,CC-NLR
A0A0D9XR58,Community1,CC-NLR
A0A0D9Z371,Community1,CC-NLR
Q0ITC8,Community1,CC-NLR
A0A4U6TJX6,Community1,CC-NLR
A0A4U6TKP0,Community1,CC-NLR
A0A0D9YCA3,Community1,CC-NLR
A0A0E0A894,Community1,CC-NLR
A0A0E0HJ35,Community1,CC-NLR
A0A0E0HYE6,Community1,CC-NLR
A0A0E0ILB3,Community1,CC-NLR
A0A0E0JAK8,Community1,CC-NLR
A0A0E0JJL3,Community1,CC-NLR
A0A0E0R666,Community1,CC-NLR
A0A0D9XQP0,Community1,CC-NLR
A0A0E0RBD6,Community1,CC-NLR
Q2R0M5,Community1,CC-NLR
A0A0P0Y4A0,Community1,CC-NLR
A0A0E0BL17,Community1,CC-NLR
A0A0D3HNT9,Community1,CC-NLR
A0A0E0HG19,Community1,CC-NLR
A0A0E0A0Q4,Community1,CC-NLR
A0A0E0F8N3,Community1,CC-NLR
A0A0E0PP04,Community1,CC-NLR
A2Y5S7,Community1,CC-NLR
B9FJS4,Community1,CC-NLR
Q0DHB1,Community1,CC-NLR
A0A2P5VRC6,Community1,CC-NLR
A0A5C7J0R7,Community1,CC-NLR
A0A453ACJ4,Community1,CC-NLR
A0A2S3GWJ0,Community1,CC-NLR
A0A2T7ELP8,Community1,CC-NLR
A0A453KXT1,Community1,CC-NLR
A0A4D6C7R6,Community1,CC-NLR
A0A453LZ93,Community1,CC-NLR
A0A3B6MYL7,Community1,CC-NLR
M8B4C5,Community1,CC-NLR
A0A6P6BEI7,Community1,CC-NLR
A0A811RGS7,Community1,CC-NLR
F2DF41,Community1,CC-NLR
A0A0E0HYD4,Community1,CC-NLR
A0A3B6Q8S7,Community1,CC-NLR
M8D8B3,Community1,CC-NLR
A0A0Q3EIV2,Community1,CC-NLR
A0A453GSB6,Community1,CC-NLR
A0A0Q3L4S4,Community1,CC-NLR
A0A0Q3IX80,Community1,CC-NLR
A0A0S3RI09,Community1,CC-NLR
A0A059CJU8,Community1,CC-NLR
A0A5J5C3A2,Community1,CC-NLR
A0A6P6WTW8,Community1,CC-NLR
A0A061E0E1,Community1,CC-NLR
A0A0S3SJ25,Community1,CC-NLR
A0A2K3PB22,Community1,CC-NLR
A0A1S2Y5K5,Community1,CC-NLR
A0A6J5XLF4,Community1,CC-NLR
A0A0S3SJ28,Community1,CC-NLR
A0A067E3Y7,Community1,CC-NLR
A0A445JMG3,Community1,CC-NLR
A0A6P6TWE1,Community1,CC-NLR
A0A6P6TYQ3,Community1,CC-NLR
A0A6P6U2V4,Community1,CC-NLR
A0A7N2M7W6,Community1,CC-NLR
A0A2R6RBL3,Community1,CC-NLR
A0A103XDK7,Community1,CC-NLR
A0A166CJC5,Community1,CC-NLR
A0A7J6FW06,Community1,CC-NLR
A0A2P5BIY4,Community1,CC-NLR
A0A6P8D397,Community1,CC-NLR
A0A5J5C4M8,Community1,CC-NLR
A0A6P6V2D4,Community1,CC-NLR
A0A068UK12,Community1,CC-NLR
A0A6P6VBH1,Community1,CC-NLR
A0A178V828,Community1,CC-NLR
C0KRS9,Community1,CC-NLR
Q6RX48,Community1,CC-NLR
A0A654FHF1,Community1,CC-NLR
A0A6G1EWS0,Community1,CC-NLR
C0KRT3,Community1,CC-NLR
C0KRT4,Community1,CC-NLR
C0KRT9,Community1,CC-NLR
Q1KN31,Community1,CC-NLR
Q6RX52,Community1,CC-NLR
Q1KN28,Community1,CC-NLR
A0A5D2H002,Community1,CC-NLR
A0A2N9EE74,Community1,CC-NLR
A0A2P5Y0I2,Community1,CC-NLR
A0A5D2D9N7,Community1,CC-NLR
A0A5D2ZU03,Community1,CC-NLR
A0A2N9E9R2,Community1,CC-NLR
A0A2N9HGC3,Community1,CC-NLR
A0A6P5RGI9,Community1,CC-NLR
A0A6P5T6G5,Community1,CC-NLR
A0A178WM75,Community1,CC-NLR
A0A1B6PKA4,Community1,CC-NLR
A0A1D6GX44,Community1,CC-NLR
Q6K3A0,Community1,CC-NLR
A0A059Q2V9,Community1,CC-NLR
A0A0D9YRV9,Community1,CC-NLR
A0A194YLY1,Community1,CC-NLR
A0A1D6GX07,Community1,CC-NLR
A0A5E4G472,Community1,CC-NLR
A0A1S4E353,Community1,CC-NLR
A0A0L9TVE5,Community1,CC-NLR
A0A0S3SU65,Community1,CC-NLR
A0A1S3UYX5,Community1,CC-NLR
A0A7N2LCR1,Community1,CC-NLR
A0A7N2M0G3,Community1,CC-NLR
A0A1E5W9S8,Community1,CC-NLR
A0A0E0JT01,Community1,CC-NLR
A0A0E0N708,Community1,CC-NLR
A0A2T7DC74,Community1,CC-NLR
A0A3B5ZP06,Community1,CC-NLR
A0A3B6AQT3,Community1,CC-NLR
A0A3B6EP30,Community1,CC-NLR
A0A3L6PQ73,Community1,CC-NLR
B8A8G5,Community1,CC-NLR
K7W1W7,Community1,CC-NLR
Q8RUA3,Community1,CC-NLR
A0A0E0I041,Community1,CC-NLR
A0A5J5AK03,Community1,CC-NLR
A0A1E5W8Z3,Community1,CC-NLR
A0A1U8Q8W7,Community1,CC-NLR
A0A1U8Q8D1,Community1,CC-NLR
A0A2R6RBH7,Community1,CC-NLR
A0A7J0F019,Community1,CC-NLR
A0A453QFN7,Community1,CC-NLR
A0A1R3JC26,Community1,CC-NLR
A0A1R3KH54,Community1,CC-NLR
A0A1S3VTW1,Community1,CC-NLR
A0A1S3YL46,Community1,CC-NLR
A0A1S4A301,Community1,CC-NLR
A0A314LBI6,Community1,CC-NLR
A0A1S4B3P7,Community1,CC-NLR
A0A1S4DFQ7,Community1,CC-NLR
A0A1U7V7J6,Community1,CC-NLR
A0A1U7Y1T0,Community1,CC-NLR
A0A1S3Y9R3,Community1,CC-NLR
A0A1U7W0V3,Community1,CC-NLR
A0A6P6USI7,Community1,CC-NLR
A0A1U7YBN5,Community1,CC-NLR
A0A1S4BZL2,Community1,CC-NLR
A0A1S4BZL8,Community1,CC-NLR
A0A1S4BZU5,Community1,CC-NLR
A0A1U7Y0K1,Community1,CC-NLR
A0A1U7Y3Y4,Community1,CC-NLR
A0A1U7YCZ4,Community1,CC-NLR
A0A1U7ZVQ8,Community1,CC-NLR
A0A1U8Q8C3,Community1,CC-NLR
A0A1W0W4F2,Community1,CC-NLR
A0A1B6QBT5,Community1,CC-NLR
A0A0P0Y630,Community1,CC-NLR
A0A2S3HF80,Community1,CC-NLR
A0A3L6PMR7,Community1,CC-NLR
A0A811QIR5,Community1,CC-NLR
A0A218W7J1,Community1,CC-NLR
A0A6P5WS79,Community1,CC-NLR
F2E160,Community1,CC-NLR
Q9STE5,Community1,CC-NLR
A0A218XHV9,Community1,CC-NLR
A0A5J5PLW9,Community1,CC-NLR
A0A7J8S3I5,Community1,CC-NLR
A0A3B6FL81,Community1,CC-NLR
A0A7J6I546,Community1,CC-NLR
A0A251MR14,Community1,CC-NLR
A0A2G2XMC9,Community1,CC-NLR
M1AJE1,Community1,CC-NLR
A0A2G5EWK4,Community1,CC-NLR
A0A6A6N0M4,Community1,CC-NLR
A0A2G9GBP4,Community1,CC-NLR
A0A2G9GQU8,Community1,CC-NLR
A0A2G9H1W8,Community1,CC-NLR
A0A2G9G3Z1,Community1,CC-NLR
A0A2G9I212,Community1,CC-NLR
A0A2I0WDI6,Community1,CC-NLR
A0A0D9XS13,Community1,CC-NLR
A0A0D9XS12,Community1,CC-NLR
A0A811QG61,Community1,CC-NLR
A0A2P5AAA5,Community1,CC-NLR
A0A2P5E9N9,Community1,CC-NLR
A0A2P5FAD1,Community1,CC-NLR
A0A2P6PAR3,Community1,CC-NLR
A0A2P6Q994,Community1,CC-NLR
A0A2P6RE75,Community1,CC-NLR
A0A2C9V718,Community1,CC-NLR
A0A2K1R895,Community1,CC-NLR
A0A2K1X7W9,Community1,CC-NLR
A0A6I9QL49,Community1,CC-NLR
U5FJ02,Community1,CC-NLR
A0A426Z3R2,Community1,CC-NLR
A0A6P6TBK5,Community1,CC-NLR
A0A4S4D682,Community1,CC-NLR
A0A678NU61,Community1,CC-NLR
A0A7J7HJN4,Community1,CC-NLR
A0A804KTY3,Community1,CC-NLR
A0A2P6SDB1,Community1,CC-NLR
A0A2R6Q4U4,Community1,CC-NLR
A0A7I8KRN0,Community1,CC-NLR
A0A7J8RTL2,Community1,CC-NLR
A0A6P4BF21,Community1,CC-NLR
A0A2T7EHT0,Community1,CC-NLR
A0A3B6CJQ0,Community1,CC-NLR
A0A2T8IGU0,Community1,CC-NLR
A0A2T7D733,Community1,CC-NLR
A0A2T8KLG1,Community1,CC-NLR
A0A2T8KN70,Community1,CC-NLR
A0A2T7ELM6,Community1,CC-NLR
A0A811NTY3,Community1,CC-NLR
A0A314ZFI0,Community1,CC-NLR
A0A2P6SI20,Community1,CC-NLR
A0A5N5GSA5,Community1,CC-NLR
A0A2T8KQ59,Community1,CC-NLR
A0A2Z6NKH2,Community1,CC-NLR
A0A4S4CVD2,Community1,CC-NLR
A0A4S4DTE9,Community1,CC-NLR
W9RIN6,Community1,CC-NLR
A0A0D3GZ34,Community1,CC-NLR
A0A0E0IAD3,Community1,CC-NLR
A0A0E0QHH5,Community1,CC-NLR
Q0J6D3,Community1,CC-NLR
A0A368PWH0,Community1,CC-NLR
E2CU62,Community1,CC-NLR
A0A2G2W2D0,Community1,CC-NLR
A0A368S4W6,Community1,CC-NLR
A0A0E0MI43,Community1,CC-NLR
A0A1S3VW75,Community1,CC-NLR
A0A453DY40,Community1,CC-NLR
J3L0W3,Community1,CC-NLR
A0A3B6SQY9,Community1,CC-NLR
A0A3B6QL14,Community1,CC-NLR
A0A3B6QL99,Community1,CC-NLR
A0A843W2D5,Community1,CC-NLR
M8CYC0,Community1,CC-NLR
A0A7J8MAF9,Community1,CC-NLR
A0A3N7FSR0,Community1,CC-NLR
A0A2P5A5F8,Community1,CC-NLR
A0A4U5NP79,Community1,CC-NLR
A0A6J5WTZ9,Community1,CC-NLR
A0A4U6U715,Community1,CC-NLR
A0A835BTL9,Community1,CC-NLR
A0A3L6PLN4,Community1,CC-NLR
A0A7N2MTX0,Community1,CC-NLR
A0A835F7W7,Community1,CC-NLR
C5Y740,Community1,CC-NLR
A0A0E0BMA0,Community1,CC-NLR
A0A0U2S6Q4,Community1,CC-NLR
A2Y8R1,Community1,CC-NLR
Q5VN81,Community1,CC-NLR
B7U1D8,Community1,CC-NLR
A0A2C9VM69,Community1,CC-NLR
D3JYR7,Community1,CC-NLR
M1BUC0,Community1,CC-NLR
A1YUW8,Community1,CC-NLR
B7U1D9,Community1,CC-NLR
A0A2N9F822,Community1,CC-NLR
J3MK36,Community1,CC-NLR
M1BUB3,Community1,CC-NLR
A0A6P6TD31,Community1,CC-NLR
A0A2P6SAQ8,Community1,CC-NLR
A0A811R8Z9,Community1,CC-NLR
A0A1B6PEL2,Community1,CC-NLR
A0A3B6BZ77,Community1,CC-NLR
Q71BG9,Community1,CC-NLR
Q5MLE9,Community1,CC-NLR
Q71BH0,Community1,CC-NLR
Q0J0C2,Community1,CC-NLR
A0A2G2W2D8,Community1,CC-NLR
A0A816MPH1,Community1,CC-NLR
K3ZH61,Community1,CC-NLR
Q2QV19,Community1,CC-NLR
A0A0E0P4M8,Community1,CC-NLR
A0A6P6U0B0,Community1,CC-NLR
A0A7N0VFT7,Community1,CC-NLR
A0A835AGJ2,Community1,CC-NLR
A3CGA0,Community1,CC-NLR
Q2QZQ6,Community1,CC-NLR
A0A1V1H6H1,Community1,CC-NLR
A0A3B6AR87,Community1,CC-NLR
A0A5D2F742,Community1,CC-NLR
A0A5D2XR42,Community1,CC-NLR
A0A5J5A7P2,Community1,CC-NLR
A0A835A6C1,Community1,CC-NLR
A0A368SRS2,Community1,CC-NLR
A0A3B6B5W0,Community1,CC-NLR
A0A1S8AD61,Community1,CC-NLR
A0A3B6PVF1,Community1,CC-NLR
A0A3B6BYC6,Community1,CC-NLR
A0A3B6KMF3,Community1,CC-NLR
A0A2K2CQ41,Community1,CC-NLR
M5XN36,Community1,CC-NLR
A0A5S9Y8U6,Community1,CC-NLR
A0A654G5C6,Community1,CC-NLR
A0A2T7EUP8,Community1,CC-NLR
A0A2T8I698,Community1,CC-NLR
A0A368S8J3,Community1,CC-NLR
A0A368S8P4,Community1,CC-NLR
A0A3B6G285,Community1,CC-NLR
A0A3B6I2J9,Community1,CC-NLR
A0A3B6LH90,Community1,CC-NLR
A0A3L6QRG0,Community1,CC-NLR
A0A2S3H1C4,Community1,CC-NLR
Q2QZG5,Community1,CC-NLR
A0A0E0HQA4,Community1,CC-NLR
Q7XNH7,Community1,CC-NLR
A0A3L6R793,Community1,CC-NLR
A0A5J9SR30,Community1,CC-NLR
A0A833R6I5,Community1,CC-NLR
A0A833R821,Community1,CC-NLR
A0A811SGA6,Community1,CC-NLR
A0A835B858,Community1,CC-NLR
A0A3B6D5K6,Community1,CC-NLR
A0A835BE58,Community1,CC-NLR
A3C0N6,Community1,CC-NLR
A0A3B6LQB6,Community1,CC-NLR
A2Z352,Community1,CC-NLR
I1QQH0,Community1,CC-NLR
B9G4K8,Community1,CC-NLR
Q69MT5,Community1,CC-NLR
A0A3B6MR29,Community1,CC-NLR
A0A3B6PVI1,Community1,CC-NLR
A0A3B6RPH8,Community1,CC-NLR
A0A453TCQ5,Community1,CC-NLR
A0A0E0Q7N2,Community1,CC-NLR
A0A3L6RZ93,Community1,CC-NLR
A0A453TD16,Community1,CC-NLR
A0A453TCP5,Community1,CC-NLR
A0A3B6RQD8,Community1,CC-NLR
A0A5D2LL55,Community1,CC-NLR
A0A199UC63,Community1,CC-NLR
A0A1U8NSF4,Community1,CC-NLR
A0A438J1M2,Community1,CC-NLR
A0A6P9ERB7,Community1,CC-NLR
A0A3B6RTK3,Community1,CC-NLR
A0A3B6SR00,Community1,CC-NLR
A0A3B6RTF4,Community1,CC-NLR
F2D9E8,Community1,CC-NLR
A0A3B6SLR7,Community1,CC-NLR
A0A3B6SME2,Community1,CC-NLR
A0A3B6TT26,Community1,CC-NLR
A0A3L6FDB5,Community1,CC-NLR
A0A0D3H446,Community1,CC-NLR
A0A0E0IUJ1,Community1,CC-NLR
A0A803QEW4,Community1,CC-NLR
C0P8B0,Community1,CC-NLR
M8BLZ1,Community1,CC-NLR
A0A1E5UNU1,Community1,CC-NLR
A0A0E0BR75,Community1,CC-NLR
J3KZH2,Community1,CC-NLR
K3XEL3,Community1,CC-NLR
A0A453LIC5,Community1,CC-NLR
A0A3B6BXK3,Community1,CC-NLR
A0A835AGL2,Community1,CC-NLR
A0A4U6UE45,Community1,CC-NLR
A0A835BAR3,Community1,CC-NLR
A0A3L6QQI0,Community1,CC-NLR
A0A3S3MIA3,Community1,CC-NLR
A0A251SXH8,Community1,CC-NLR
A0A443NEI5,Community1,CC-NLR
A0A089V9X6,Community1,CC-NLR
A0A1U8MAA3,Community1,CC-NLR
A0A835FL43,Community1,CC-NLR
A0A3S3MJE9,Community1,CC-NLR
A0A3S3MXB4,Community1,CC-NLR
A0A3S3NR95,Community1,CC-NLR
A0A1D6PN26,Community1,CC-NLR
A0A1U8GUN0,Community1,CC-NLR
A0A2G2X9K4,Community1,CC-NLR
Q5ZBA8,Community1,CC-NLR
R7W1L1,Community1,CC-NLR
A0A068UWM6,Community1,CC-NLR
A0A0E0J5G7,Community1,CC-NLR
A0A0Q3JWY9,Community1,CC-NLR
